alg;inst;repl ;tempo
Not_a;111;27;58.5
Not_a;112;27;62.5
Not_a;113;27;74.25
Not_a;114;27;86
Not_a;115;27;47
Not_a;116;27;54.5
Not_a;117;27;74.25
Not_a;118;27;51
Not_a;119;27;86
Not_a;120;27;82.25
Not_a;121;27;93.75
Not_a;122;27;101.5
Not_a;123;27;113.25
Not_a;124;27;136.75
Not_a;125;27;86
Not_a;126;27;86
Not_a;127;27;125
Not_a;128;27;117
Not_a;129;27;141
Not_a;130;27;79
Not_a;131;27;86
Not_a;132;27;109.5
Not_a;133;27;140.5
Not_a;134;27;117.5
Not_a;135;27;117
Not_a;136;27;133
Not_a;137;27;156
Not_a;138;27;180
Not_a;139;27;195
Not_a;140;27;132.5
Not_a;141;27;141
Not_a;142;27;180
Not_a;143;27;226.5
Not_a;144;27;273.5
Not_a;145;27;187.5
Not_a;146;27;203
Not_a;147;27;195
Not_a;148;27;312.5
Not_a;149;27;272.5
Not_a;150;27;312.5
Not_a;151;27;352.5
Not_a;152;27;392.5
Not_a;153;27;467.5
Not_a;154;27;547.5
Not_a;155;27;312.5
Not_a;156;27;350
Not_a;157;27;427.5
Not_a;158;27;427.5
Not_a;159;27;507.5
Not_a;160;27;275
Not_a;161;27;430
Not_a;162;27;392.5
Not_a;163;27;467.5
Not_a;164;27;547.5
Not_a;165;27;430
Not_a;166;27;507.5
Not_a;167;27;625
Not_a;168;27;822.5
Not_a;169;27;820
Not_a;170;27;545
Not_a;171;27;585
Not_a;172;27;665
Not_a;173;27;820
Not_a;174;27;937.5
Not_a;175;27;625
Not_a;176;27;662.5
Not_a;177;27;702.5
Not_a;178;27;780
Not_a;179;27;937.5
Not_a;0;28;1.95
Not_a;1;28;2.35
Not_a;2;28;3.13
Not_a;3;28;2.75
Not_a;4;28;2.73
Not_a;5;28;1.95
Not_a;6;28;2.73
Not_a;7;28;3.13
Not_a;8;28;3.93
Not_a;9;28;4.68
Not_a;10;28;3.5
Not_a;11;28;3.13
Not_a;12;28;4.7
Not_a;13;28;6.63
Not_a;14;28;5.85
Not_a;15;28;3.53
Not_a;16;28;3.13
Not_a;17;28;5.48
Not_a;18;28;5.48
Not_a;19;28;6.28
Not_a;20;28;4.3
Not_a;21;28;5.08
Not_a;22;28;4.7
Not_a;23;28;5.48
Not_a;24;28;5.85
Not_a;25;28;3.53
Not_a;26;28;4.28
Not_a;27;28;5.08
Not_a;28;28;7.43
Not_a;29;28;6.65
Not_a;30;28;3.53
Not_a;31;28;4.28
Not_a;32;28;5.08
Not_a;33;28;7.43
Not_a;34;28;6.65
Not_a;35;28;3.53
Not_a;36;28;4.3
Not_a;37;28;5.48
Not_a;38;28;5.48
Not_a;39;28;6.65
Not_a;40;28;5.85
Not_a;41;28;5.88
Not_a;42;28;8.6
Not_a;43;28;8.58
Not_a;44;28;10.93
Not_a;45;28;6.25
Not_a;46;28;7.43
Not_a;47;28;9.38
Not_a;48;28;9.78
Not_a;49;28;11.33
Not_a;50;28;5.85
Not_a;51;28;5.85
Not_a;52;28;10.15
Not_a;53;28;10.55
Not_a;54;28;9.38
Not_a;55;28;7.83
Not_a;56;28;10.15
Not_a;57;28;8.2
Not_a;58;28;13.28
Not_a;59;28;16.03
Not_a;60;28;7.8
Not_a;61;28;9.4
Not_a;62;28;12.5
Not_a;63;28;14.05
Not_a;64;28;18
Not_a;65;28;8.55
Not_a;66;28;10.15
Not_a;67;28;10.15
Not_a;68;28;12.55
Not_a;69;28;13.3
Not_a;70;28;7.85
Not_a;71;28;8.6
Not_a;72;28;10.15
Not_a;73;28;13.3
Not_a;74;28;21.1
Not_a;75;28;9.4
Not_a;76;28;10.15
Not_a;77;28;14.85
Not_a;78;28;14.05
Not_a;79;28;17.2
Not_a;80;28;13.3
Not_a;81;28;14.8
Not_a;82;28;18.75
Not_a;83;28;10.15
Not_a;84;28;22.65
Not_a;85;28;14.05
Not_a;86;28;14.85
Not_a;87;28;20.3
Not_a;88;28;24.2
Not_a;89;28;22.65
Not_a;90;28;19.55
Not_a;91;28;27.5
Not_a;92;28;23.5
Not_a;93;28;35
Not_a;94;28;39
Not_a;95;28;35
Not_a;96;28;47
Not_a;97;28;54.5
Not_a;98;28;66.25
Not_a;99;28;66.25
Not_a;100;28;46.75
Not_a;101;28;47
Not_a;102;28;62.5
Not_a;103;28;66.5
Not_a;104;28;74.25
Not_a;105;28;51
Not_a;106;28;54.75
Not_a;107;28;46.75
Not_a;108;28;82
Not_a;109;28;86
Not_a;110;28;47
Not_a;111;28;62.5
Not_a;112;28;66.5
Not_a;113;28;78
Not_a;114;28;86
Not_a;115;28;47
Not_a;116;28;50.75
Not_a;117;28;70.5
Not_a;118;28;66.5
Not_a;119;28;89.75
Not_a;120;28;70.25
Not_a;121;28;97.5
Not_a;122;28;109.5
Not_a;123;28;117.25
Not_a;124;28;132.75
Not_a;125;28;86
Not_a;126;28;94
Not_a;127;28;109.5
Not_a;128;28;109.5
Not_a;129;28;148.5
Not_a;130;28;86
Not_a;131;28;93.5
Not_a;132;28;109.5
Not_a;133;28;148
Not_a;134;28;125
Not_a;135;28;117
Not_a;136;28;133
Not_a;137;28;164
Not_a;138;28;180
Not_a;139;28;171.5
Not_a;140;28;133
Not_a;141;28;148.5
Not_a;142;28;180
Not_a;143;28;218.5
Not_a;144;28;289
Not_a;145;28;187.5
Not_a;146;28;203
Not_a;147;28;235
Not_a;148;28;272.5
Not_a;149;28;312.5
Not_a;150;28;312.5
Not_a;151;28;352.5
Not_a;152;28;390
Not_a;153;28;507.5
Not_a;154;28;507.5
Not_a;155;28;275
Not_a;156;28;312.5
Not_a;157;28;390
Not_a;158;28;467.5
Not_a;159;28;507.5
Not_a;160;28;272.5
Not_a;161;28;350
Not_a;162;28;352.5
Not_a;163;28;470
Not_a;164;28;507.5
Not_a;165;28;507.5
Not_a;166;28;507.5
Not_a;167;28;625
Not_a;168;28;705
Not_a;169;28;897.5
Not_a;170;28;585
Not_a;171;28;625
Not_a;172;28;665
Not_a;173;28;822.5
Not_a;174;28;860
Not_a;175;28;547.5
Not_a;176;28;702.5
Not_a;177;28;742.5
Not_a;178;28;860
Not_a;179;28;937.5
Not_a;0;29;1.95
Not_a;1;29;2.73
Not_a;2;29;3.13
Not_a;3;29;2.73
Not_a;4;29;3.13
Not_a;5;29;1.95
Not_a;6;29;2.73
Not_a;7;29;2.75
Not_a;8;29;3.93
Not_a;9;29;4.28
Not_a;10;29;3.53
Not_a;11;29;3.13
Not_a;12;29;5.08
Not_a;13;29;5.48
Not_a;14;29;5.88
Not_a;15;29;3.5
Not_a;16;29;3.53
Not_a;17;29;5.48
Not_a;18;29;5.85
Not_a;19;29;6.65
Not_a;20;29;3.53
Not_a;21;29;4.68
Not_a;22;29;4.7
Not_a;23;29;5.45
Not_a;24;29;6.25
Not_a;25;29;3.9
Not_a;26;29;4.3
Not_a;27;29;5.08
Not_a;28;29;7.03
Not_a;29;29;6.63
Not_a;30;29;3.9
Not_a;31;29;4.3
Not_a;32;29;5.08
Not_a;33;29;7.03
Not_a;34;29;6.63
Not_a;35;29;3.5
Not_a;36;29;3.93
Not_a;37;29;5.45
Not_a;38;29;5.48
Not_a;39;29;6.65
Not_a;40;29;5.85
Not_a;41;29;6.65
Not_a;42;29;8.2
Not_a;43;29;8.6
Not_a;44;29;12.9
Not_a;45;29;6.65
Not_a;46;29;7.43
Not_a;47;29;9.38
Not_a;48;29;10.55
Not_a;49;29;12.5
Not_a;50;29;6.25
Not_a;51;29;5.85
Not_a;52;29;10.18
Not_a;53;29;10.95
Not_a;54;29;9.38
Not_a;55;29;7.4
Not_a;56;29;10.15
Not_a;57;29;7.83
Not_a;58;29;13.3
Not_a;59;29;16
Not_a;60;29;7.8
Not_a;61;29;9.4
Not_a;62;29;9.35
Not_a;63;29;14.05
Not_a;64;29;19.5
Not_a;65;29;7.85
Not_a;66;29;10.2
Not_a;67;29;9.35
Not_a;68;29;11.75
Not_a;69;29;12.5
Not_a;70;29;7.8
Not_a;71;29;7.8
Not_a;72;29;10.15
Not_a;73;29;14.85
Not_a;74;29;17.95
Not_a;75;29;9.35
Not_a;76;29;9.4
Not_a;77;29;14.05
Not_a;78;29;14.05
Not_a;79;29;18.75
Not_a;80;29;13.25
Not_a;81;29;14.1
Not_a;82;29;18.75
Not_a;83;29;22.15
Not_a;84;29;23.4
Not_a;85;29;15.65
Not_a;86;29;14.85
Not_a;87;29;18.75
Not_a;88;29;27.35
Not_a;89;29;27.3
Not_a;90;29;19.5
Not_a;91;29;27.25
Not_a;92;29;23.5
Not_a;93;29;35
Not_a;94;29;39
Not_a;95;29;39
Not_a;96;29;47
Not_a;97;29;54.75
Not_a;98;29;62.5
Not_a;99;29;62.5
Not_a;100;29;47
Not_a;101;29;51
Not_a;102;29;66.5
Not_a;103;29;62.5
Not_a;104;29;74.25
Not_a;105;29;43
Not_a;106;29;58.75
Not_a;107;29;62.5
Not_a;108;29;74.25
Not_a;109;29;89.75
Not_a;110;29;47
Not_a;111;29;58.75
Not_a;112;29;62.5
Not_a;113;29;70.5
Not_a;114;29;78
Not_a;115;29;47
Not_a;116;29;54.5
Not_a;117;29;66.5
Not_a;118;29;66.5
Not_a;119;29;82
Not_a;120;29;70.5
Not_a;121;29;89.75
Not_a;122;29;101.75
Not_a;123;29;109.5
Not_a;124;29;136.75
Not_a;125;29;86
Not_a;126;29;101.5
Not_a;127;29;109.5
Not_a;128;29;117.5
Not_a;129;29;164
Not_a;130;29;78
Not_a;131;29;94
Not_a;132;29;94
Not_a;133;29;125
Not_a;134;29;132.5
Not_a;135;29;117.5
Not_a;136;29;148.5
Not_a;137;29;148.5
Not_a;138;29;180
Not_a;139;29;172
Not_a;140;29;125.5
Not_a;141;29;148.5
Not_a;142;29;195
Not_a;143;29;218.5
Not_a;144;29;273.5
Not_a;145;29;180
Not_a;146;29;203
Not_a;147;29;232.5
Not_a;148;29;272.5
Not_a;149;29;312.5
Not_a;150;29;272.5
Not_a;151;29;352.5
Not_a;152;29;390
Not_a;153;29;467.5
Not_a;154;29;470
Not_a;155;29;275
Not_a;156;29;312.5
Not_a;157;29;470
Not_a;158;29;430
Not_a;159;29;547.5
Not_a;160;29;312.5
Not_a;161;29;390
Not_a;162;29;352.5
Not_a;163;29;470
Not_a;164;29;507.5
Not_a;165;29;392.5
Not_a;166;29;507.5
Not_a;167;29;585
Not_a;168;29;705
Not_a;169;29;937.5
Not_a;170;29;470
Not_a;171;29;625
Not_a;172;29;665
Not_a;173;29;820
Not_a;174;29;857.5
Not_a;175;29;507.5
Not_a;176;29;585
Not_a;177;29;702.5
Not_a;178;29;780
Not_a;179;29;900
Not_a;0;30;1.95
Not_a;1;30;2.35
Not_a;2;30;3.13
Not_a;3;30;3.13
Not_a;4;30;4.68
Not_a;5;30;1.95
Not_a;6;30;2.73
Not_a;7;30;2.75
Not_a;8;30;4.3
Not_a;9;30;4.3
Not_a;10;30;3.53
Not_a;11;30;3.13
Not_a;12;30;5.85
Not_a;13;30;5.48
Not_a;14;30;5.9
Not_a;15;30;3.53
Not_a;16;30;3.13
Not_a;17;30;5.48
Not_a;18;30;5.85
Not_a;19;30;7.43
Not_a;20;30;3.53
Not_a;21;30;4.68
Not_a;22;30;4.68
Not_a;23;30;5.85
Not_a;24;30;5.88
Not_a;25;30;3.9
Not_a;26;30;4.7
Not_a;27;30;5.48
Not_a;28;30;7.03
Not_a;29;30;6.25
Not_a;30;30;3.9
Not_a;31;30;4.7
Not_a;32;30;5.48
Not_a;33;30;7.03
Not_a;34;30;6.25
Not_a;35;30;3.53
Not_a;36;30;4.3
Not_a;37;30;5.85
Not_a;38;30;5.85
Not_a;39;30;6.65
Not_a;40;30;5.45
Not_a;41;30;6.25
Not_a;42;30;8.58
Not_a;43;30;8.98
Not_a;44;30;12.88
Not_a;45;30;7.8
Not_a;46;30;8.6
Not_a;47;30;9
Not_a;48;30;11.33
Not_a;49;30;10.3
Not_a;50;30;6.25
Not_a;51;30;6.65
Not_a;52;30;10.15
Not_a;53;30;10.95
Not_a;54;30;11.35
Not_a;55;30;7.83
Not_a;56;30;9.75
Not_a;57;30;9.78
Not_a;58;30;13.28
Not_a;59;30;18.35
Not_a;60;30;7.05
Not_a;61;30;9.4
Not_a;62;30;9.4
Not_a;63;30;14.1
Not_a;64;30;19.55
Not_a;65;30;7.05
Not_a;66;30;10.15
Not_a;67;30;10.15
Not_a;68;30;11.75
Not_a;69;30;13.3
Not_a;70;30;7.8
Not_a;71;30;8.6
Not_a;72;30;10.95
Not_a;73;30;15.65
Not_a;74;30;18.8
Not_a;75;30;10.95
Not_a;76;30;10.15
Not_a;77;30;14.1
Not_a;78;30;14.1
Not_a;79;30;18
Not_a;80;30;13.3
Not_a;81;30;14.1
Not_a;82;30;17.2
Not_a;83;30;20.3
Not_a;84;30;26.55
Not_a;85;30;14.1
Not_a;86;30;15.6
Not_a;87;30;18.75
Not_a;88;30;26.55
Not_a;89;30;27.35
Not_a;90;30;19.55
Not_a;91;30;27.25
Not_a;92;30;27.5
Not_a;93;30;35.25
Not_a;94;30;39
Not_a;95;30;39
Not_a;96;30;43
Not_a;97;30;54.75
Not_a;98;30;66.5
Not_a;99;30;62.5
Not_a;100;30;43
Not_a;101;30;54.75
Not_a;102;30;62.5
Not_a;103;30;62.5
Not_a;104;30;74.25
Not_a;105;30;46.75
Not_a;106;30;58.75
Not_a;107;30;66.25
Not_a;108;30;86
Not_a;109;30;93.75
Not_a;110;30;50.75
Not_a;111;30;58.5
Not_a;112;30;66.5
Not_a;113;30;70.5
Not_a;114;30;82
Not_a;115;30;46.75
Not_a;116;30;50.75
Not_a;117;30;70.25
Not_a;118;30;66.5
Not_a;119;30;82
Not_a;120;30;74.25
Not_a;121;30;93.75
Not_a;122;30;97.75
Not_a;123;30;105.75
Not_a;124;30;132.75
Not_a;125;30;102
Not_a;126;30;93.5
Not_a;127;30;101.5
Not_a;128;30;117.5
Not_a;129;30;171.5
Not_a;130;30;78.5
Not_a;131;30;94
Not_a;132;30;86
Not_a;133;30;117
Not_a;134;30;133
Not_a;135;30;117.5
Not_a;136;30;132.5
Not_a;137;30;156
Not_a;138;30;180
Not_a;139;30;164
Not_a;140;30;133
Not_a;141;30;148.5
Not_a;142;30;195
Not_a;143;30;218.5
Not_a;144;30;297
Not_a;145;30;195.5
Not_a;146;30;203.5
Not_a;147;30;235
Not_a;148;30;272.5
Not_a;149;30;312.5
Not_a;150;30;275
Not_a;151;30;350
Not_a;152;30;430
Not_a;153;30;545
Not_a;154;30;507.5
Not_a;155;30;312.5
Not_a;156;30;352.5
Not_a;157;30;470
Not_a;158;30;507.5
Not_a;159;30;547.5
Not_a;160;30;312.5
Not_a;161;30;392.5
Not_a;162;30;352.5
Not_a;163;30;467.5
Not_a;164;30;545
Not_a;165;30;427.5
Not_a;166;30;510
Not_a;167;30;625
Not_a;168;30;702.5
Not_a;169;30;857.5
Not_a;170;30;467.5
Not_a;171;30;547.5
Not_a;172;30;742.5
Not_a;173;30;780
Not_a;174;30;900
Not_a;175;30;430
Not_a;176;30;587.5
Not_a;177;30;702.5
Not_a;178;30;782.5
Not_a;179;30;897.5
Not_b;0;1;2.35
Not_b;1;1;2.33
Not_b;2;1;3.5
Not_b;3;1;3.13
Not_b;4;1;2.35
Not_b;5;1;1.95
Not_b;6;1;2.73
Not_b;7;1;1.95
Not_b;8;1;2.73
Not_b;9;1;2.73
Not_b;10;1;1.95
Not_b;11;1;3.13
Not_b;12;1;3.13
Not_b;13;1;2.73
Not_b;14;1;3.53
Not_b;15;1;2.73
Not_b;16;1;2.75
Not_b;17;1;3.13
Not_b;18;1;2.73
Not_b;19;1;3.5
Not_b;20;1;2.35
Not_b;21;1;1.95
Not_b;22;1;2.35
Not_b;23;1;3.53
Not_b;24;1;3.53
Not_b;25;1;2.33
Not_b;26;1;2.75
Not_b;27;1;3.13
Not_b;28;1;3.53
Not_b;29;1;3.13
Not_b;30;1;2.73
Not_b;31;1;2.75
Not_b;32;1;3.13
Not_b;33;1;3.9
Not_b;34;1;3.5
Not_b;35;1;2.33
Not_b;36;1;3.5
Not_b;37;1;3.13
Not_b;38;1;2.75
Not_b;39;1;4.28
Not_b;40;1;2.73
Not_b;41;1;2.73
Not_b;42;1;3.9
Not_b;43;1;4.68
Not_b;44;1;8.2
Not_b;45;1;2.35
Not_b;46;1;3.53
Not_b;47;1;3.9
Not_b;48;1;4.28
Not_b;49;1;6.25
Not_b;50;1;3.15
Not_b;51;1;3.9
Not_b;52;1;4.7
Not_b;53;1;5.45
Not_b;54;1;9.4
Not_b;55;1;5.5
Not_b;56;1;6.25
Not_b;57;1;7.8
Not_b;58;1;7
Not_b;59;1;10.95
Not_b;60;1;3.15
Not_b;61;1;4.7
Not_b;62;1;6.25
Not_b;63;1;7
Not_b;64;1;7
Not_b;65;1;3.15
Not_b;66;1;3.9
Not_b;67;1;4.65
Not_b;68;1;4.65
Not_b;69;1;8.6
Not_b;70;1;3.9
Not_b;71;1;5.45
Not_b;72;1;5.45
Not_b;73;1;7.05
Not_b;74;1;10.15
Not_b;75;1;3.9
Not_b;76;1;5.5
Not_b;77;1;6.25
Not_b;78;1;9.4
Not_b;79;1;10.15
Not_b;80;1;5.45
Not_b;81;1;7.8
Not_b;82;1;7.05
Not_b;83;1;14.05
Not_b;84;1;14.8
Not_b;85;1;5.45
Not_b;86;1;10.9
Not_b;87;1;7.8
Not_b;88;1;10.15
Not_b;89;1;10.9
Not_b;90;1;8.6
Not_b;91;1;14.85
Not_b;92;1;14.1
Not_b;93;1;12.5
Not_b;94;1;14.05
Not_b;95;1;14.05
Not_b;96;1;17.95
Not_b;97;1;20.3
Not_b;98;1;25
Not_b;99;1;47.65
Not_b;100;1;15.5
Not_b;101;1;23.5
Not_b;102;1;39
Not_b;103;1;23.5
Not_b;104;1;35.25
Not_b;105;1;23.5
Not_b;106;1;19.5
Not_b;107;1;23.25
Not_b;108;1;31.25
Not_b;109;1;39
Not_b;110;1;11.5
Not_b;111;1;19.5
Not_b;112;1;31
Not_b;113;1;35.25
Not_b;114;1;35
Not_b;115;1;15.75
Not_b;116;1;23.25
Not_b;117;1;35
Not_b;118;1;78
Not_b;119;1;35
Not_b;120;1;27.25
Not_b;121;1;31
Not_b;122;1;35.25
Not_b;123;1;54.5
Not_b;124;1;62.5
Not_b;125;1;19.5
Not_b;126;1;27.25
Not_b;127;1;39
Not_b;128;1;74
Not_b;129;1;50.75
Not_b;130;1;23.25
Not_b;131;1;31.25
Not_b;132;1;42.75
Not_b;133;1;66.25
Not_b;134;1;93.5
Not_b;135;1;35
Not_b;136;1;58.5
Not_b;137;1;39
Not_b;138;1;93.5
Not_b;139;1;86
Not_b;140;1;54.5
Not_b;141;1;62
Not_b;142;1;78
Not_b;143;1;86
Not_b;144;1;281
Not_b;145;1;78
Not_b;146;1;78
Not_b;147;1;78
Not_b;148;1;164
Not_b;149;1;93.5
Not_b;150;1;115
Not_b;151;1;155
Not_b;152;1;272.5
Not_b;153;1;310
Not_b;154;1;390
Not_b;155;1;115
Not_b;156;1;195
Not_b;157;1;272.5
Not_b;158;1;427.5
Not_b;159;1;352.5
Not_b;160;1;272.5
Not_b;161;1;272.5
Not_b;162;1;232.5
Not_b;163;1;390
Not_b;164;1;545
Not_b;165;1;390
Not_b;166;1;350
Not_b;167;1;390
Not_b;168;1;310
Not_b;169;1;507.5
Not_b;170;1;232.5
Not_b;171;1;195
Not_b;172;1;272.5
Not_b;173;1;427.5
Not_b;174;1;470
Not_b;175;1;195
Not_b;176;1;310
Not_b;177;1;272.5
Not_b;178;1;350
Not_b;179;1;430
Not_b;0;2;2.73
Not_b;1;2;2.35
Not_b;2;2;3.53
Not_b;3;2;1.95
Not_b;4;2;2.35
Not_b;5;2;1.58
Not_b;6;2;1.55
Not_b;7;2;1.95
Not_b;8;2;1.98
Not_b;9;2;2.73
Not_b;10;2;1.98
Not_b;11;2;2.33
Not_b;12;2;3.13
Not_b;13;2;2.35
Not_b;14;2;2.75
Not_b;15;2;1.98
Not_b;16;2;2.75
Not_b;17;2;2.33
Not_b;18;2;2.75
Not_b;19;2;3.13
Not_b;20;2;1.58
Not_b;21;2;1.95
Not_b;22;2;2.73
Not_b;23;2;3.13
Not_b;24;2;3.5
Not_b;25;2;2.35
Not_b;26;2;2.73
Not_b;27;2;2.35
Not_b;28;2;3.93
Not_b;29;2;3.13
Not_b;30;2;2.35
Not_b;31;2;2.73
Not_b;32;2;2.73
Not_b;33;2;3.53
Not_b;34;2;3.53
Not_b;35;2;2.35
Not_b;36;2;2.75
Not_b;37;2;2.73
Not_b;38;2;3.13
Not_b;39;2;4.3
Not_b;40;2;3.13
Not_b;41;2;2.75
Not_b;42;2;3.9
Not_b;43;2;4.3
Not_b;44;2;8.2
Not_b;45;2;2.35
Not_b;46;2;3.13
Not_b;47;2;3.9
Not_b;48;2;3.9
Not_b;49;2;8.98
Not_b;50;2;3.15
Not_b;51;2;3.9
Not_b;52;2;3.95
Not_b;53;2;4.7
Not_b;54;2;8.6
Not_b;55;2;3.1
Not_b;56;2;4.7
Not_b;57;2;7
Not_b;58;2;6.25
Not_b;59;2;10.15
Not_b;60;2;3.15
Not_b;61;2;4.7
Not_b;62;2;5.5
Not_b;63;2;6.25
Not_b;64;2;6.25
Not_b;65;2;3.1
Not_b;66;2;3.9
Not_b;67;2;3.9
Not_b;68;2;4.7
Not_b;69;2;8.6
Not_b;70;2;3.95
Not_b;71;2;5.45
Not_b;72;2;7.85
Not_b;73;2;6.25
Not_b;74;2;10.15
Not_b;75;2;3.9
Not_b;76;2;5.45
Not_b;77;2;5.45
Not_b;78;2;12.5
Not_b;79;2;10.95
Not_b;80;2;4.7
Not_b;81;2;5.45
Not_b;82;2;6.25
Not_b;83;2;8.55
Not_b;84;2;9.4
Not_b;85;2;4.7
Not_b;86;2;10.15
Not_b;87;2;7.05
Not_b;88;2;10.95
Not_b;89;2;9.4
Not_b;90;2;7.05
Not_b;91;2;11.7
Not_b;92;2;20.3
Not_b;93;2;14.85
Not_b;94;2;14.05
Not_b;95;2;11.7
Not_b;96;2;17.2
Not_b;97;2;18
Not_b;98;2;25
Not_b;99;2;44.55
Not_b;100;2;15.5
Not_b;101;2;19.75
Not_b;102;2;27.25
Not_b;103;2;23.5
Not_b;104;2;31.25
Not_b;105;2;15.5
Not_b;106;2;15.5
Not_b;107;2;27.25
Not_b;108;2;27.5
Not_b;109;2;35.25
Not_b;110;2;15.5
Not_b;111;2;19.5
Not_b;112;2;31.5
Not_b;113;2;31.25
Not_b;114;2;39
Not_b;115;2;15.75
Not_b;116;2;23.5
Not_b;117;2;31.25
Not_b;118;2;66.5
Not_b;119;2;31.25
Not_b;120;2;27.25
Not_b;121;2;31.25
Not_b;122;2;35
Not_b;123;2;50.75
Not_b;124;2;62.5
Not_b;125;2;19.5
Not_b;126;2;27.25
Not_b;127;2;35.25
Not_b;128;2;70.25
Not_b;129;2;50.75
Not_b;130;2;23.5
Not_b;131;2;31.25
Not_b;132;2;35.25
Not_b;133;2;66.5
Not_b;134;2;82
Not_b;135;2;31.25
Not_b;136;2;50.75
Not_b;137;2;51
Not_b;138;2;54.75
Not_b;139;2;105.25
Not_b;140;2;54.5
Not_b;141;2;62.5
Not_b;142;2;70
Not_b;143;2;78.5
Not_b;144;2;257.5
Not_b;145;2;78
Not_b;146;2;70.5
Not_b;147;2;109.5
Not_b;148;2;148.5
Not_b;149;2;101.5
Not_b;150;2;117.5
Not_b;151;2;155
Not_b;152;2;275
Not_b;153;2;390
Not_b;154;2;350
Not_b;155;2;117.5
Not_b;156;2;195
Not_b;157;2;235
Not_b;158;2;390
Not_b;159;2;312.5
Not_b;160;2;272.5
Not_b;161;2;235
Not_b;162;2;235
Not_b;163;2;390
Not_b;164;2;507.5
Not_b;165;2;235
Not_b;166;2;350
Not_b;167;2;312.5
Not_b;168;2;312.5
Not_b;169;2;352.5
Not_b;170;2;235
Not_b;171;2;235
Not_b;172;2;272.5
Not_b;173;2;352.5
Not_b;174;2;430
Not_b;175;2;195
Not_b;176;2;195
Not_b;177;2;232.5
Not_b;178;2;350
Not_b;179;2;390
Not_b;0;3;2.35
Not_b;1;3;2.33
Not_b;2;3;3.13
Not_b;3;3;2.35
Not_b;4;3;2.35
Not_b;5;3;1.55
Not_b;6;3;1.55
Not_b;7;3;2.33
Not_b;8;3;1.95
Not_b;9;3;2.75
Not_b;10;3;1.95
Not_b;11;3;2.35
Not_b;12;3;3.13
Not_b;13;3;2.35
Not_b;14;3;3.9
Not_b;15;3;1.58
Not_b;16;3;2.75
Not_b;17;3;2.35
Not_b;18;3;2.73
Not_b;19;3;3.53
Not_b;20;3;1.55
Not_b;21;3;1.95
Not_b;22;3;2.75
Not_b;23;3;3.13
Not_b;24;3;3.53
Not_b;25;3;2.35
Not_b;26;3;2.75
Not_b;27;3;2.75
Not_b;28;3;3.9
Not_b;29;3;3.13
Not_b;30;3;2.73
Not_b;31;3;2.35
Not_b;32;3;2.75
Not_b;33;3;3.9
Not_b;34;3;3.5
Not_b;35;3;2.35
Not_b;36;3;2.73
Not_b;37;3;2.73
Not_b;38;3;3.13
Not_b;39;3;4.3
Not_b;40;3;2.35
Not_b;41;3;2.73
Not_b;42;3;3.9
Not_b;43;3;4.3
Not_b;44;3;7.8
Not_b;45;3;2.73
Not_b;46;3;2.35
Not_b;47;3;3.9
Not_b;48;3;4.3
Not_b;49;3;7.8
Not_b;50;3;3.1
Not_b;51;3;3.9
Not_b;52;3;3.9
Not_b;53;3;4.7
Not_b;54;3;8.6
Not_b;55;3;3.15
Not_b;56;3;5.45
Not_b;57;3;7.05
Not_b;58;3;6.25
Not_b;59;3;9.4
Not_b;60;3;3.1
Not_b;61;3;3.9
Not_b;62;3;6.25
Not_b;63;3;5.45
Not_b;64;3;7.05
Not_b;65;3;3.1
Not_b;66;3;3.9
Not_b;67;3;3.9
Not_b;68;3;4.7
Not_b;69;3;8.55
Not_b;70;3;3.9
Not_b;71;3;5.5
Not_b;72;3;7.8
Not_b;73;3;5.5
Not_b;74;3;10.9
Not_b;75;3;4.7
Not_b;76;3;5.45
Not_b;77;3;5.45
Not_b;78;3;7.8
Not_b;79;3;10.2
Not_b;80;3;4.7
Not_b;81;3;5.45
Not_b;82;3;6.25
Not_b;83;3;7.8
Not_b;84;3;9.4
Not_b;85;3;4.65
Not_b;86;3;10.15
Not_b;87;3;7.8
Not_b;88;3;10.15
Not_b;89;3;9.4
Not_b;90;3;7.8
Not_b;91;3;7.85
Not_b;92;3;20.3
Not_b;93;3;13.3
Not_b;94;3;14.8
Not_b;95;3;10.95
Not_b;96;3;14.85
Not_b;97;3;21.9
Not_b;98;3;25.8
Not_b;99;3;39.85
Not_b;100;3;15.75
Not_b;101;3;19.5
Not_b;102;3;19.5
Not_b;103;3;23.5
Not_b;104;3;43
Not_b;105;3;15.75
Not_b;106;3;15.75
Not_b;107;3;27.5
Not_b;108;3;31.25
Not_b;109;3;35
Not_b;110;3;15.75
Not_b;111;3;27.25
Not_b;112;3;23.25
Not_b;113;3;31.25
Not_b;114;3;39.25
Not_b;115;3;15.5
Not_b;116;3;23.5
Not_b;117;3;19.75
Not_b;118;3;27.5
Not_b;119;3;27.25
Not_b;120;3;27.5
Not_b;121;3;27.5
Not_b;122;3;35.25
Not_b;123;3;54.5
Not_b;124;3;62.5
Not_b;125;3;19.5
Not_b;126;3;23.25
Not_b;127;3;35
Not_b;128;3;66.5
Not_b;129;3;50.75
Not_b;130;3;23.25
Not_b;131;3;27.5
Not_b;132;3;31.25
Not_b;133;3;62.5
Not_b;134;3;66.5
Not_b;135;3;31.25
Not_b;136;3;47
Not_b;137;3;66.25
Not_b;138;3;54.75
Not_b;139;3;117.25
