alg;inst;repl;dist; 
Not_3;120;30;921.85;
Not_3;121;30;980.63;
Not_3;122;30;1103.8;
Not_3;123;30;1067.28;
Not_3;124;30;1171.38;
Not_3;125;30;905.65;
Not_3;126;30;940.78;
Not_3;127;30;1160.84;
Not_3;128;30;1102.05;
Not_3;129;30;1304.23;
Not_3;130;30;957.54;
Not_3;131;30;1074.72;
Not_3;132;30;972.5;
Not_3;133;30;1255.81;
Not_3;134;30;1483.83;
Not_3;135;30;1010.42;
Not_3;136;30;1260.62;
Not_3;137;30;1163.94;
Not_3;138;30;1607.78;
Not_3;139;30;1991.1;
Not_3;140;30;2083.26;
Not_3;141;30;1945.92;
Not_3;142;30;1952.11;
Not_3;143;30;1904.63;
Not_3;144;30;1896.26;
Not_3;145;30;1085.35;
Not_3;146;30;1250.93;
Not_3;147;30;1368.75;
Not_3;148;30;1516.63;
Not_3;149;30;1524.39;
Not_3;150;30;1395.08;
Not_3;151;30;1511.22;
Not_3;152;30;1639.02;
Not_3;153;30;1784.44;
Not_3;154;30;2377.16;
Not_3;155;30;1418.41;
Not_3;156;30;1478.84;
Not_3;157;30;1692.33;
Not_3;158;30;1814.34;
Not_3;159;30;1926.2;
Not_3;160;30;1313.11;
Not_3;161;30;1403.59;
Not_3;162;30;1701.42;
Not_3;163;30;2016.42;
Not_3;164;30;2030.6;
Not_3;165;30;617.34;
Not_3;166;30;698.55;
Not_3;167;30;810.11;
Not_3;168;30;898.03;
Not_3;169;30;1062.03;
Not_3;170;30;766.46;
Not_3;171;30;905.07;
Not_3;172;30;1068.26;
Not_3;173;30;1145.27;
Not_3;174;30;1405.24;
Not_3;175;30;689.85;
Not_3;176;30;811.85;
Not_3;177;30;1012.5;
Not_3;178;30;1065.39;
Not_3;179;30;1325.8;
Not_4;0;1;234.82;
Not_4;1;1;219.45;
Not_4;2;1;229.31;
Not_4;3;1;247.73;
Not_4;4;1;251.4;
Not_4;5;1;229.31;
Not_4;6;1;226.55;
Not_4;7;1;238.24;
Not_4;8;1;244.54;
Not_4;9;1;246.82;
Not_4;10;1;305.88;
Not_4;11;1;272.7;
Not_4;12;1;340.51;
Not_4;13;1;311.03;
Not_4;14;1;313.48;
Not_4;15;1;280.94;
Not_4;16;1;272.7;
Not_4;17;1;300.62;
Not_4;18;1;315.71;
Not_4;19;1;317.38;
Not_4;20;1;358.97;
Not_4;21;1;360.57;
Not_4;22;1;380.79;
Not_4;23;1;374.8;
Not_4;24;1;344.74;
Not_4;25;1;380.8;
Not_4;26;1;391.47;
Not_4;27;1;386.81;
Not_4;28;1;365.26;
Not_4;29;1;362.82;
Not_4;30;1;604.35;
Not_4;31;1;609.57;
Not_4;32;1;549.78;
Not_4;33;1;588.24;
Not_4;34;1;608.49;
Not_4;35;1;620.34;
Not_4;36;1;648.96;
Not_4;37;1;651.45;
Not_4;38;1;622.6;
Not_4;39;1;597.69;
Not_4;40;1;347.05;
Not_4;41;1;374.26;
Not_4;42;1;386.79;
Not_4;43;1;403.19;
Not_4;44;1;428.87;
Not_4;45;1;543.16;
Not_4;46;1;546.91;
Not_4;47;1;570.06;
Not_4;48;1;571.42;
Not_4;49;1;618.36;
Not_4;50;1;487.78;
Not_4;51;1;499.99;
Not_4;52;1;559.12;
Not_4;53;1;741.54;
Not_4;54;1;734;
Not_4;55;1;346.85;
Not_4;56;1;405.67;
Not_4;57;1;466.64;
Not_4;58;1;496.77;
Not_4;59;1;468.47;
Not_4;60;1;2281.07;
Not_4;61;1;2243.28;
Not_4;62;1;2446.71;
Not_4;63;1;2386.08;
Not_4;64;1;2565.67;
Not_4;65;1;674.05;
Not_4;66;1;720.03;
Not_4;67;1;770.43;
Not_4;68;1;796.01;
Not_4;69;1;808.96;
Not_4;70;1;827.63;
Not_4;71;1;817.25;
Not_4;72;1;760.76;
Not_4;73;1;809.14;
Not_4;74;1;912.85;
Not_4;75;1;457.74;
Not_4;76;1;452.44;
Not_4;77;1;466.7;
Not_4;78;1;530.23;
Not_4;79;1;509.22;
Not_4;80;1;505.12;
Not_4;81;1;439.08;
Not_4;82;1;483.01;
Not_4;83;1;528.5;
Not_4;84;1;541.3;
Not_4;85;1;864.47;
Not_4;86;1;818.34;
Not_4;87;1;844.93;
Not_4;88;1;1022.81;
Not_4;89;1;933.92;
Not_4;90;1;530.77;
Not_4;91;1;667.33;
Not_4;92;1;627.8;
Not_4;93;1;690.97;
Not_4;94;1;705;
Not_4;95;1;423.43;
Not_4;96;1;447.41;
Not_4;97;1;422.4;
Not_4;98;1;440.73;
Not_4;99;1;461.17;
Not_4;100;1;808.57;
Not_4;101;1;799.26;
Not_4;102;1;887.62;
Not_4;103;1;837.23;
Not_4;104;1;950.93;
Not_4;105;1;738.82;
Not_4;106;1;778.43;
Not_4;107;1;897.8;
Not_4;108;1;953.21;
Not_4;109;1;998.98;
Not_4;110;1;730.82;
Not_4;111;1;768.62;
Not_4;112;1;939.63;
Not_4;113;1;761.27;
Not_4;114;1;991.08;
Not_4;115;1;725.46;
Not_4;116;1;828.53;
Not_4;117;1;802.99;
Not_4;118;1;868.94;
Not_4;119;1;870.51;
Not_4;120;1;921.85;
Not_4;121;1;1025.44;
Not_4;122;1;1067.02;
Not_4;123;1;1228.26;
Not_4;124;1;1325.75;
Not_4;125;1;804.76;
Not_4;126;1;809.92;
Not_4;127;1;1160.84;
Not_4;128;1;1128.16;
Not_4;129;1;1121.75;
Not_4;130;1;957.54;
Not_4;131;1;1074.72;
Not_4;132;1;972.5;
Not_4;133;1;1113.3;
Not_4;134;1;1483.83;
Not_4;135;1;1010.42;
Not_4;136;1;1231.02;
Not_4;137;1;1145.24;
Not_4;138;1;1626;
Not_4;139;1;1991.1;
Not_4;140;1;1969.59;
Not_4;141;1;1898.8;
Not_4;142;1;2956.91;
Not_4;143;1;2022.6;
Not_4;144;1;2335.14;
Not_4;145;1;1073.65;
Not_4;146;1;1215.29;
Not_4;147;1;1519.45;
Not_4;148;1;1397.88;
Not_4;149;1;1536.19;
Not_4;150;1;1378.96;
Not_4;151;1;1511.22;
Not_4;152;1;1639.02;
Not_4;153;1;1792.2;
Not_4;154;1;2377.16;
Not_4;155;1;1327.78;
Not_4;156;1;1478.84;
Not_4;157;1;1674.67;
Not_4;158;1;1783.21;
Not_4;159;1;1938.31;
Not_4;160;1;1313.11;
Not_4;161;1;1403.59;
Not_4;162;1;1641.01;
Not_4;163;1;2037.94;
Not_4;164;1;1994.64;
Not_4;165;1;600.07;
Not_4;166;1;698.55;
Not_4;167;1;765.89;
Not_4;168;1;892.04;
Not_4;169;1;950.37;
Not_4;170;1;766.46;
Not_4;171;1;842.35;
Not_4;172;1;998.18;
Not_4;173;1;1124.43;
Not_4;174;1;1239.87;
Not_4;175;1;679.81;
Not_4;176;1;811.85;
Not_4;177;1;1008.78;
Not_4;178;1;1056.79;
Not_4;179;1;1333.8;
Not_4;0;2;234.82;
Not_4;1;2;219.45;
Not_4;2;2;229.31;
Not_4;3;2;247.73;
Not_4;4;2;251.4;
Not_4;5;2;229.31;
Not_4;6;2;226.55;
Not_4;7;2;238.24;
Not_4;8;2;244.54;
Not_4;9;2;246.82;
Not_4;10;2;305.88;
Not_4;11;2;272.7;
Not_4;12;2;340.51;
Not_4;13;2;311.03;
Not_4;14;2;313.48;
Not_4;15;2;280.94;
Not_4;16;2;272.7;
Not_4;17;2;300.62;
Not_4;18;2;311.03;
Not_4;19;2;317.38;
Not_4;20;2;352.75;
Not_4;21;2;360.57;
Not_4;22;2;380.79;
Not_4;23;2;374.8;
Not_4;24;2;344.74;
Not_4;25;2;380.8;
Not_4;26;2;391.47;
Not_4;27;2;342.46;
Not_4;28;2;365.26;
Not_4;29;2;361.12;
Not_4;30;2;604.35;
Not_4;31;2;609.57;
Not_4;32;2;549.78;
Not_4;33;2;588.24;
Not_4;34;2;608.49;
Not_4;35;2;620.34;
Not_4;36;2;648.96;
Not_4;37;2;609.64;
Not_4;38;2;604.38;
Not_4;39;2;597.69;
Not_4;40;2;347.05;
Not_4;41;2;374.26;
Not_4;42;2;386.79;
Not_4;43;2;437.95;
Not_4;44;2;428.87;
Not_4;45;2;543.16;
Not_4;46;2;546.91;
Not_4;47;2;570.06;
Not_4;48;2;571.98;
Not_4;49;2;618.36;
Not_4;50;2;487.78;
Not_4;51;2;499.99;
Not_4;52;2;559.12;
Not_4;53;2;631.78;
Not_4;54;2;734;
Not_4;55;2;346.85;
Not_4;56;2;405.67;
Not_4;57;2;350.89;
Not_4;58;2;389.03;
Not_4;59;2;448.73;
Not_4;60;2;2281.07;
Not_4;61;2;2243.28;
Not_4;62;2;2446.71;
Not_4;63;2;2473.12;
Not_4;64;2;2565.67;
Not_4;65;2;674.05;
Not_4;66;2;720.03;
Not_4;67;2;765.92;
Not_4;68;2;796.01;
Not_4;69;2;797.17;
Not_4;70;2;906.76;
Not_4;71;2;743.98;
Not_4;72;2;760.76;
Not_4;73;2;869.33;
Not_4;74;2;909.73;
Not_4;75;2;457.74;
Not_4;76;2;452.44;
Not_4;77;2;466.7;
Not_4;78;2;530.23;
Not_4;79;2;534.45;
Not_4;80;2;460.99;
Not_4;81;2;439.08;
Not_4;82;2;483.01;
Not_4;83;2;528.5;
Not_4;84;2;541.3;
Not_4;85;2;864.47;
Not_4;86;2;818.34;
Not_4;87;2;844.93;
Not_4;88;2;1022.81;
Not_4;89;2;853.03;
Not_4;90;2;566.74;
Not_4;91;2;667.33;
Not_4;92;2;587.46;
Not_4;93;2;690.97;
Not_4;94;2;813.18;
Not_4;95;2;423.74;
Not_4;96;2;443.92;
Not_4;97;2;422.4;
Not_4;98;2;440.73;
Not_4;99;2;461.17;
Not_4;100;2;808.57;
Not_4;101;2;799.26;
Not_4;102;2;887.62;
Not_4;103;2;902.27;
Not_4;104;2;950.93;
Not_4;105;2;738.82;
Not_4;106;2;778.43;
Not_4;107;2;897.8;
Not_4;108;2;957.73;
Not_4;109;2;998.98;
Not_4;110;2;730.82;
Not_4;111;2;776.64;
Not_4;112;2;939.63;
Not_4;113;2;761.27;
Not_4;114;2;991.08;
Not_4;115;2;725.46;
Not_4;116;2;828.53;
Not_4;117;2;802.99;
Not_4;118;2;868.94;
Not_4;119;2;870.51;
Not_4;120;2;921.85;
Not_4;121;2;980.63;
Not_4;122;2;1067.02;
Not_4;123;2;1228.26;
Not_4;124;2;1325.75;
Not_4;125;2;804.76;
Not_4;126;2;809.92;
Not_4;127;2;1160.84;
Not_4;128;2;1128.16;
Not_4;129;2;1121.75;
Not_4;130;2;957.54;
Not_4;131;2;1074.72;
Not_4;132;2;972.5;
Not_4;133;2;1113.3;
Not_4;134;2;1483.83;
Not_4;135;2;1010.42;
Not_4;136;2;1231.02;
Not_4;137;2;1475.56;
Not_4;138;2;1626;
Not_4;139;2;1991.1;
Not_4;140;2;1969.59;
Not_4;141;2;2009.09;
Not_4;142;2;2956.91;
Not_4;143;2;2022.6;
Not_4;144;2;2335.14;
Not_4;145;2;1070.39;
Not_4;146;2;1215.29;
Not_4;147;2;1519.45;
Not_4;148;2;1415.24;
Not_4;149;2;1536.19;
Not_4;150;2;1378.96;
Not_4;151;2;1511.22;
Not_4;152;2;1639.02;
Not_4;153;2;1792.2;
Not_4;154;2;2196.57;
Not_4;155;2;1327.78;
Not_4;156;2;1478.84;
Not_4;157;2;1674.67;
Not_4;158;2;1880.42;
Not_4;159;2;1938.31;
Not_4;160;2;1313.11;
Not_4;161;2;1403.59;
Not_4;162;2;1641.01;
Not_4;163;2;2037.94;
Not_4;164;2;1994.64;
Not_4;165;2;600.07;
Not_4;166;2;698.55;
Not_4;167;2;815.18;
Not_4;168;2;898.03;
Not_4;169;2;950.37;
Not_4;170;2;766.46;
Not_4;171;2;842.35;
Not_4;172;2;998.18;
Not_4;173;2;1124.43;
Not_4;174;2;1235.35;
Not_4;175;2;679.81;
Not_4;176;2;811.85;
Not_4;177;2;991.28;
Not_4;178;2;1066.16;
Not_4;179;2;1333.8;
Not_4;0;3;234.82;
Not_4;1;3;220.75;
Not_4;2;3;229.31;
Not_4;3;3;247.73;
Not_4;4;3;251.4;
Not_4;5;3;229.31;
Not_4;6;3;226.55;
Not_4;7;3;238.24;
Not_4;8;3;244.54;
Not_4;9;3;266.11;
Not_4;10;3;305.88;
Not_4;11;3;272.7;
Not_4;12;3;340.51;
Not_4;13;3;311.03;
Not_4;14;3;313.48;
Not_4;15;3;265.39;
Not_4;16;3;305.88;
Not_4;17;3;300.62;
Not_4;18;3;311.03;
Not_4;19;3;353.97;
Not_4;20;3;352.75;
Not_4;21;3;360.57;
Not_4;22;3;380.79;
Not_4;23;3;374.8;
Not_4;24;3;321.18;
Not_4;25;3;380.8;
Not_4;26;3;406.86;
Not_4;27;3;342.46;
Not_4;28;3;365.26;
Not_4;29;3;361.12;
Not_4;30;3;587.01;
Not_4;31;3;609.57;
Not_4;32;3;549.78;
Not_4;33;3;588.24;
Not_4;34;3;608.49;
Not_4;35;3;620.34;
Not_4;36;3;648.96;
Not_4;37;3;609.64;
Not_4;38;3;604.38;
Not_4;39;3;597.69;
Not_4;40;3;347.05;
Not_4;41;3;413.52;
Not_4;42;3;386.79;
Not_4;43;3;437.95;
Not_4;44;3;492.99;
Not_4;45;3;543.16;
Not_4;46;3;546.91;
Not_4;47;3;485.18;
Not_4;48;3;571.98;
Not_4;49;3;700.46;
Not_4;50;3;487.78;
Not_4;51;3;499.99;
Not_4;52;3;559.12;
Not_4;53;3;631.78;
Not_4;54;3;734;
Not_4;55;3;346.85;
Not_4;56;3;405.67;
Not_4;57;3;350.89;
Not_4;58;3;389.03;
Not_4;59;3;448.73;
Not_4;60;3;2281.07;
Not_4;61;3;2243.28;
Not_4;62;3;2446.71;
Not_4;63;3;2551.53;
Not_4;64;3;2816.69;
Not_4;65;3;674.05;
Not_4;66;3;703.29;
Not_4;67;3;765.92;
Not_4;68;3;793.5;
Not_4;69;3;797.17;
Not_4;70;3;906.76;
Not_4;71;3;707.69;
Not_4;72;3;762.75;
Not_4;73;3;869.33;
Not_4;74;3;909.73;
Not_4;75;3;457.74;
Not_4;76;3;452.44;
Not_4;77;3;466.7;
Not_4;78;3;530.23;
Not_4;79;3;528.25;
Not_4;80;3;487.3;
Not_4;81;3;439.08;
Not_4;82;3;483.01;
Not_4;83;3;528.5;
Not_4;84;3;562.96;
Not_4;85;3;864.47;
Not_4;86;3;818.34;
Not_4;87;3;844.93;
Not_4;88;3;1022.81;
Not_4;89;3;853.03;
Not_4;90;3;566.74;
Not_4;91;3;667.33;
Not_4;92;3;587.46;
Not_4;93;3;690.97;
Not_4;94;3;813.18;
Not_4;95;3;423.74;
Not_4;96;3;443.92;
Not_4;97;3;444.61;
Not_4;98;3;419.85;
Not_4;99;3;461.17;
Not_4;100;3;713.11;
Not_4;101;3;799.26;
Not_4;102;3;887.62;
Not_4;103;3;902.27;
Not_4;104;3;950.93;
Not_4;105;3;738.82;
Not_4;106;3;778.43;
Not_4;107;3;897.8;
Not_4;108;3;889.46;
Not_4;109;3;970.37;
Not_4;110;3;730.82;
Not_4;111;3;842.46;
Not_4;112;3;884.23;
Not_4;113;3;761.27;
Not_4;114;3;899.32;
Not_4;115;3;725.46;
Not_4;116;3;828.53;
Not_4;117;3;802.99;
Not_4;118;3;868.94;
Not_4;119;3;870.51;
Not_4;120;3;921.85;
Not_4;121;3;980.63;
Not_4;122;3;1008.51;
Not_4;123;3;1228.26;
Not_4;124;3;1168.84;
Not_4;125;3;804.76;
Not_4;126;3;809.92;
Not_4;127;3;1160.84;
Not_4;128;3;1128.16;
Not_4;129;3;1121.75;
Not_4;130;3;957.54;
Not_4;131;3;1074.72;
Not_4;132;3;972.5;
Not_4;133;3;1199.9;
Not_4;134;3;1483.83;
Not_4;135;3;1010.42;
Not_4;136;3;1231.02;
Not_4;137;3;1475.56;
Not_4;138;3;1631.47;
Not_4;139;3;1991.1;
Not_4;140;3;1969.59;
Not_4;141;3;2009.09;
Not_4;142;3;2956.91;
Not_4;143;3;2022.6;
Not_4;144;3;1896.26;
Not_4;145;3;1070.39;
Not_4;146;3;1215.29;
Not_4;147;3;1519.45;
Not_4;148;3;1415.24;
Not_4;149;3;1536.19;
Not_4;150;3;1378.96;
Not_4;151;3;1511.22;
Not_4;152;3;1623.55;
Not_4;153;3;1792.2;
Not_4;154;3;2033.02;
Not_4;155;3;1327.78;
Not_4;156;3;1478.84;
Not_4;157;3;1674.67;
Not_4;158;3;1880.42;
Not_4;159;3;1891.22;
Not_4;160;3;1313.11;
Not_4;161;3;1403.59;
Not_4;162;3;1701.42;
Not_4;163;3;2037.94;
Not_4;164;3;1994.64;
Not_4;165;3;617.34;
Not_4;166;3;698.55;
Not_4;167;3;815.18;
Not_4;168;3;898.03;
Not_4;169;3;950.37;
Not_4;170;3;766.46;
Not_4;171;3;848.45;
Not_4;172;3;998.18;
Not_4;173;3;1124.43;
Not_4;174;3;1235.35;
Not_4;175;3;667.18;
Not_4;176;3;811.85;
Not_4;177;3;991.28;
Not_4;178;3;1066.16;
Not_4;179;3;1301.56;
Not_4;0;4;234.82;
Not_4;1;4;220.75;
Not_4;2;4;229.31;
Not_4;3;4;247.73;
Not_4;4;4;251.4;
Not_4;5;4;229.31;
Not_4;6;4;219.45;
Not_4;7;4;238.24;
Not_4;8;4;244.54;
Not_4;9;4;266.11;
Not_4;10;4;305.88;
Not_4;11;4;272.7;
Not_4;12;4;340.51;
Not_4;13;4;311.03;
Not_4;14;4;357.32;
Not_4;15;4;265.39;
Not_4;16;4;305.88;
Not_4;17;4;300.62;
Not_4;18;4;311.03;
Not_4;19;4;353.97;
Not_4;20;4;352.75;
Not_4;21;4;353.1;
Not_4;22;4;380.79;
Not_4;23;4;374.8;
Not_4;24;4;321.18;
Not_4;25;4;380.8;
Not_4;26;4;406.86;
Not_4;27;4;342.46;
Not_4;28;4;369.69;
Not_4;29;4;361.12;
Not_4;30;4;587.01;
Not_4;31;4;609.57;
Not_4;32;4;549.78;
Not_4;33;4;588.24;
Not_4;34;4;608.49;
Not_4;35;4;620.34;
Not_4;36;4;648.96;
Not_4;37;4;609.64;
Not_4;38;4;604.38;
Not_4;39;4;634.11;
Not_4;40;4;383.98;
Not_4;41;4;413.52;
Not_4;42;4;386.79;
Not_4;43;4;437.95;
Not_4;44;4;492.99;
Not_4;45;4;543.16;
Not_4;46;4;546.91;
Not_4;47;4;485.18;
Not_4;48;4;571.98;
Not_4;49;4;700.46;
Not_4;50;4;489.38;
Not_4;51;4;499.99;
Not_4;52;4;559.12;
Not_4;53;4;631.78;
Not_4;54;4;633.09;
Not_4;55;4;371.43;
Not_4;56;4;405.67;
Not_4;57;4;350.89;
Not_4;58;4;389.03;
Not_4;59;4;473.8;
Not_4;60;4;2281.07;
Not_4;61;4;2243.28;
Not_4;62;4;2446.71;
Not_4;63;4;2550.78;
Not_4;64;4;2824.66;
Not_4;65;4;674.05;
Not_4;66;4;703.29;
Not_4;67;4;765.92;
Not_4;68;4;756.19;
Not_4;69;4;797.17;
Not_4;70;4;906.76;
Not_4;71;4;707.69;
Not_4;72;4;762.75;
Not_4;73;4;869.33;
Not_4;74;4;945.33;
Not_4;75;4;457.74;
Not_4;76;4;452.44;
Not_4;77;4;466.7;
Not_4;78;4;530.23;
Not_4;79;4;528.25;
Not_4;80;4;487.3;
Not_4;81;4;439.08;
Not_4;82;4;483.01;
Not_4;83;4;528.5;
Not_4;84;4;562.96;
Not_4;85;4;864.47;
Not_4;86;4;818.34;
Not_4;87;4;760.05;
Not_4;88;4;1022.81;
Not_4;89;4;853.03;
Not_4;90;4;566.74;
Not_4;91;4;667.33;
Not_4;92;4;587.46;
Not_4;93;4;690.97;
Not_4;94;4;813.18;
Not_4;95;4;423.74;
Not_4;96;4;443.92;
Not_4;97;4;444.61;
Not_4;98;4;419.85;
Not_4;99;4;461.17;
Not_4;100;4;759.24;
Not_4;101;4;799.26;
Not_4;102;4;887.62;
Not_4;103;4;902.27;
Not_4;104;4;907.18;
Not_4;105;4;738.82;
Not_4;106;4;778.43;
Not_4;107;4;897.8;
Not_4;108;4;889.46;
Not_4;109;4;970.37;
Not_4;110;4;730.82;
Not_4;111;4;842.46;
Not_4;112;4;829.04;
Not_4;113;4;926;
Not_4;114;4;899.32;
Not_4;115;4;725.46;
Not_4;116;4;786.2;
Not_4;117;4;802.99;
Not_4;118;4;868.94;
Not_4;119;4;811.59;
Not_4;120;4;921.85;
Not_4;121;4;980.63;
Not_4;122;4;1094.77;
Not_4;123;4;1101.27;
Not_4;124;4;1168.84;
Not_4;125;4;804.76;
Not_4;126;4;809.92;
Not_4;127;4;1160.84;
Not_4;128;4;1128.16;
Not_4;129;4;1120.24;
Not_4;130;4;957.54;
Not_4;131;4;1074.72;
Not_4;132;4;972.5;
Not_4;133;4;1199.9;
Not_4;134;4;1483.83;
Not_4;135;4;1010.42;
Not_4;136;4;1231.02;
Not_4;137;4;1475.56;
Not_4;138;4;1631.47;
Not_4;139;4;1991.1;
Not_4;140;4;1875.56;
Not_4;141;4;2009.09;
Not_4;142;4;2031.53;
Not_4;143;4;2022.6;
Not_4;144;4;1896.26;
Not_4;145;4;1070.39;
Not_4;146;4;1215.29;
Not_4;147;4;1519.45;
Not_4;148;4;1415.24;
Not_4;149;4;1536.19;
Not_4;150;4;1378.96;
Not_4;151;4;1511.22;
Not_4;152;4;1623.55;
Not_4;153;4;1792.2;
Not_4;154;4;2033.02;
Not_4;155;4;1327.78;
Not_4;156;4;1478.84;
Not_4;157;4;1674.67;
Not_4;158;4;1880.42;
Not_4;159;4;1954.89;
Not_4;160;4;1313.11;
Not_4;161;4;1403.59;
Not_4;162;4;1701.42;
Not_4;163;4;2037.94;
Not_4;164;4;2040.23;
Not_4;165;4;617.34;
Not_4;166;4;698.55;
Not_4;167;4;815.18;
Not_4;168;4;898.03;
Not_4;169;4;899.07;
Not_4;170;4;766.46;
Not_4;171;4;848.45;
Not_4;172;4;1068.26;
Not_4;173;4;1124.43;
Not_4;174;4;1235.35;
Not_4;175;4;667.18;
Not_4;176;4;811.85;
Not_4;177;4;991.28;
Not_4;178;4;1066.16;
Not_4;179;4;1301.56;
Not_4;0;5;229.31;
Not_4;1;5;220.75;
Not_4;2;5;229.31;
Not_4;3;5;273.01;
Not_4;4;5;251.4;
Not_4;5;5;229.31;
Not_4;6;5;227.25;
Not_4;7;5;238.24;
Not_4;8;5;263.23;
Not_4;9;5;266.11;
Not_4;10;5;305.88;
Not_4;11;5;272.7;
Not_4;12;5;340.51;
Not_4;13;5;311.03;
Not_4;14;5;357.32;
Not_4;15;5;265.39;
Not_4;16;5;305.88;
Not_4;17;5;300.62;
Not_4;18;5;311.03;
Not_4;19;5;353.97;
Not_4;20;5;352.75;
Not_4;21;5;353.1;
Not_4;22;5;380.79;
Not_4;23;5;374.8;
Not_4;24;5;321.18;
Not_4;25;5;380.8;
Not_4;26;5;406.86;
Not_4;27;5;342.46;
Not_4;28;5;369.69;
Not_4;29;5;361.12;
Not_4;30;5;587.01;
Not_4;31;5;579.59;
Not_4;32;5;552.83;
Not_4;33;5;644.66;
Not_4;34;5;508.14;
Not_4;35;5;620.34;
Not_4;36;5;648.96;
Not_4;37;5;609.64;
Not_4;38;5;638.51;
Not_4;39;5;634.11;
Not_4;40;5;383.98;
Not_4;41;5;395.24;
Not_4;42;5;400.36;
Not_4;43;5;380.3;
Not_4;44;5;531.9;
Not_4;45;5;537.75;
Not_4;46;5;546.91;
Not_4;47;5;485.18;
Not_4;48;5;571.98;
Not_4;49;5;700.46;
Not_4;50;5;510.14;
Not_4;51;5;499.99;
Not_4;52;5;559.12;
Not_4;53;5;631.78;
Not_4;54;5;633.09;
Not_4;55;5;371.43;
Not_4;56;5;431.79;
Not_4;57;5;350.89;
Not_4;58;5;389.03;
Not_4;59;5;473.8;
Not_4;60;5;2281.07;
Not_4;61;5;2243.28;
Not_4;62;5;2446.71;
Not_4;63;5;2541.22;
Not_4;64;5;2650.03;
Not_4;65;5;695.96;
Not_4;66;5;703.29;
Not_4;67;5;765.92;
Not_4;68;5;756.19;
Not_4;69;5;957.13;
Not_4;70;5;906.76;
Not_4;71;5;707.69;
Not_4;72;5;762.75;
Not_4;73;5;869.33;
Not_4;74;5;945.33;
Not_4;75;5;457.74;
Not_4;76;5;452.44;
Not_4;77;5;466.7;
Not_4;78;5;530.23;
Not_4;79;5;528.25;
Not_4;80;5;487.3;
Not_4;81;5;439.08;
Not_4;82;5;483.01;
Not_4;83;5;528.5;
Not_4;84;5;562.96;
Not_4;85;5;864.47;
Not_4;86;5;818.34;
Not_4;87;5;760.05;
Not_4;88;5;1111.56;
Not_4;89;5;853.03;
Not_4;90;5;566.74;
Not_4;91;5;623.3;
Not_4;92;5;587.46;
Not_4;93;5;690.97;
Not_4;94;5;813.18;
Not_4;95;5;423.74;
Not_4;96;5;443.92;
Not_4;97;5;444.61;
Not_4;98;5;406.41;
Not_4;99;5;461.17;
Not_4;100;5;759.24;
Not_4;101;5;799.26;
Not_4;102;5;887.62;
Not_4;103;5;879.04;
Not_4;104;5;907.18;
Not_4;105;5;752.99;
Not_4;106;5;778.43;
Not_4;107;5;897.8;
Not_4;108;5;889.46;
Not_4;109;5;998.98;
Not_4;110;5;730.82;
Not_4;111;5;842.46;
Not_4;112;5;829.04;
Not_4;113;5;926;
Not_4;114;5;899.32;
Not_4;115;5;725.46;
Not_4;116;5;786.2;
Not_4;117;5;802.99;
Not_4;118;5;868.94;
Not_4;119;5;811.59;
Not_4;120;5;921.85;
Not_4;121;5;950.54;
Not_4;122;5;1094.77;
Not_4;123;5;1101.27;
Not_4;124;5;1168.84;
Not_4;125;5;736.36;
Not_4;126;5;809.92;
Not_4;127;5;1160.84;
Not_4;128;5;1128.16;
Not_4;129;5;1120.24;
Not_4;130;5;889.98;
Not_4;131;5;1074.72;
Not_4;132;5;972.5;
Not_4;133;5;1199.9;
Not_4;134;5;1483.83;
Not_4;135;5;916.17;
Not_4;136;5;1231.02;
Not_4;137;5;1340.77;
Not_4;138;5;1631.47;
Not_4;139;5;1991.1;
Not_4;140;5;1875.56;
Not_4;141;5;2009.09;
Not_4;142;5;1952.11;
Not_4;143;5;2022.6;
Not_4;144;5;1896.26;
Not_4;145;5;1070.39;
Not_4;146;5;1215.29;
Not_4;147;5;1519.45;
Not_4;148;5;1415.24;
Not_4;149;5;1536.19;
Not_4;150;5;1378.96;
Not_4;151;5;1511.22;
Not_4;152;5;1623.55;
Not_4;153;5;1792.2;
Not_4;154;5;2033.02;
Not_4;155;5;1327.78;
Not_4;156;5;1478.84;
Not_4;157;5;1577.51;
Not_4;158;5;1880.42;
Not_4;159;5;1954.89;
Not_4;160;5;1313.11;
Not_4;161;5;1403.59;
Not_4;162;5;1701.42;
Not_4;163;5;1874.88;
Not_4;164;5;2040.23;
Not_4;165;5;617.34;
Not_4;166;5;698.55;
Not_4;167;5;815.18;
Not_4;168;5;898.03;
Not_4;169;5;899.07;
Not_4;170;5;766.46;
Not_4;171;5;848.45;
Not_4;172;5;1068.26;
Not_4;173;5;1033.74;
Not_4;174;5;1224.32;
Not_4;175;5;667.18;
Not_4;176;5;811.85;
Not_4;177;5;991.28;
Not_4;178;5;1066.16;
Not_4;179;5;1301.56;
Not_4;0;6;229.31;
Not_4;1;6;220.75;
Not_4;2;6;229.31;
Not_4;3;6;273.01;
Not_4;4;6;251.4;
Not_4;5;6;229.31;
Not_4;6;6;227.25;
Not_4;7;6;260.56;
Not_4;8;6;263.23;
Not_4;9;6;266.11;
Not_4;10;6;305.88;
Not_4;11;6;272.7;
Not_4;12;6;340.51;
Not_4;13;6;311.03;
Not_4;14;6;357.32;
Not_4;15;6;265.39;
Not_4;16;6;305.88;
Not_4;17;6;331.14;
Not_4;18;6;311.03;
